Author ID,Author Name,Author URL
37518464,A. Marsh,https://www.semanticscholar.org/author/37518464
3074167,C. Y. Choi,https://www.semanticscholar.org/author/3074167
118322315,M.o.a. Durojaiye,https://www.semanticscholar.org/author/118322315
50472472,R. Mast,https://www.semanticscholar.org/author/50472472
112968417,P. V. Praag,https://www.semanticscholar.org/author/112968417
108146169,J. Burnley,https://www.semanticscholar.org/author/108146169
1802063,R. Taft,https://www.semanticscholar.org/author/1802063
36770259,P. Strong,https://www.semanticscholar.org/author/36770259
52271122,P. J. Fensham,https://www.semanticscholar.org/author/52271122
103209012,Y. Comay,https://www.semanticscholar.org/author/103209012
96336103,G. S. Foster,https://www.semanticscholar.org/author/96336103
113999841,C. M. Eckert,https://www.semanticscholar.org/author/113999841
4550744,J. P. Alston,https://www.semanticscholar.org/author/4550744
143782822,John Kramer,https://www.semanticscholar.org/author/143782822
84084142,F. D. Harper,https://www.semanticscholar.org/author/84084142
115090769,J. Gelb,https://www.semanticscholar.org/author/115090769
113863786,Frank Kofsky,https://www.semanticscholar.org/author/113863786
103120238,J. Pease,https://www.semanticscholar.org/author/103120238
145520767,W. Pease,https://www.semanticscholar.org/author/145520767
12721708,W. Muraskin,https://www.semanticscholar.org/author/12721708
39948291,P. Murray,https://www.semanticscholar.org/author/39948291
48967809,J. Pierce,https://www.semanticscholar.org/author/48967809
117687785,A. Carey,https://www.semanticscholar.org/author/117687785
117838161,Eugene Grigsby,https://www.semanticscholar.org/author/117838161
98075475,J. Sofola,https://www.semanticscholar.org/author/98075475
107871551,G. O. Roberts,https://www.semanticscholar.org/author/107871551
117238828,N. L. Arnez,https://www.semanticscholar.org/author/117238828
114501260,Clara K. Holton,https://www.semanticscholar.org/author/114501260
1803334274,Edythe S. Williams,https://www.semanticscholar.org/author/1803334274
119099718,M. Bass,https://www.semanticscholar.org/author/119099718
1804860933,Renee Edmonds,https://www.semanticscholar.org/author/1804860933
95174357,M. H. Ross,https://www.semanticscholar.org/author/95174357
114596220,P. W. Kennedy,https://www.semanticscholar.org/author/114596220
5332783,D. Glasgow,https://www.semanticscholar.org/author/5332783
143972582,B. Levy,https://www.semanticscholar.org/author/143972582
144508419,W. D. Smith,https://www.semanticscholar.org/author/144508419
80888394,Anne S. Allen,https://www.semanticscholar.org/author/80888394
48478280,L. Alston,https://www.semanticscholar.org/author/48478280
46384702,E. Warrick,https://www.semanticscholar.org/author/46384702
118210979,Lawrence P. Crouchett,https://www.semanticscholar.org/author/118210979
113071561,Steven H. Shiffrin,https://www.semanticscholar.org/author/113071561
98463147,R. Toplin,https://www.semanticscholar.org/author/98463147
47549634,James Turner,https://www.semanticscholar.org/author/47549634
104542556,Dennis M. Ogawa,https://www.semanticscholar.org/author/104542556
97458499,H. Eysenck,https://www.semanticscholar.org/author/97458499
48110080,E. Burney,https://www.semanticscholar.org/author/48110080
98912455,R. E. Beever,https://www.semanticscholar.org/author/98912455
47285898,A. Marsh,https://www.semanticscholar.org/author/47285898
49658600,D. Thomas,https://www.semanticscholar.org/author/49658600
49658590,D. Thomas,https://www.semanticscholar.org/author/49658590
107725296,E. Hellmann,https://www.semanticscholar.org/author/107725296
117790961,Henry Iancovici,https://www.semanticscholar.org/author/117790961
117079176,Saul S. Friedman,https://www.semanticscholar.org/author/117079176
113628931,Christian Sauvage,https://www.semanticscholar.org/author/113628931
118576728,David Wade,https://www.semanticscholar.org/author/118576728
87860047,Henryk Grynberg,https://www.semanticscholar.org/author/87860047
143793798,M. Bishop,https://www.semanticscholar.org/author/143793798
114152262,Henry Delfiner,https://www.semanticscholar.org/author/114152262
79430325,Lorna Lippmann,https://www.semanticscholar.org/author/79430325
114975011,Ruth Tetlow,https://www.semanticscholar.org/author/114975011
113426947,Beryl A. Geber,https://www.semanticscholar.org/author/113426947
118355288,W. Cole,https://www.semanticscholar.org/author/118355288
114237191,George Koea,https://www.semanticscholar.org/author/114237191
46929071,C. Klein,https://www.semanticscholar.org/author/46929071
116927753,Ernst Klee,https://www.semanticscholar.org/author/116927753
114619737,Michael Bartelt,https://www.semanticscholar.org/author/114619737
80335219,G. Bindman,https://www.semanticscholar.org/author/80335219
115602994,M. Hesketh,https://www.semanticscholar.org/author/115602994
113641938,H. Thierry,https://www.semanticscholar.org/author/113641938
116161784,Jacob J. Akol,https://www.semanticscholar.org/author/116161784
116955528,L. Hadkins,https://www.semanticscholar.org/author/116955528
116453874,M. Domnitz,https://www.semanticscholar.org/author/116453874
118017621,Jacquelyne Johnson Jackson,https://www.semanticscholar.org/author/118017621
113156721,Jenny Laishley,https://www.semanticscholar.org/author/113156721
46987595,P. Abell,https://www.semanticscholar.org/author/46987595
47601019,R. Jenkins,https://www.semanticscholar.org/author/47601019
103661991,Phyllis Lewsen,https://www.semanticscholar.org/author/103661991
103932049,Oliver C. Cox,https://www.semanticscholar.org/author/103932049
4418559,K. Shepsle,https://www.semanticscholar.org/author/4418559
115190587,Godula Castles,https://www.semanticscholar.org/author/115190587
94326503,S. Castles,https://www.semanticscholar.org/author/94326503
118541212,R. Pierard,https://www.semanticscholar.org/author/118541212
1845931579,R. Wilkinson,https://www.semanticscholar.org/author/1845931579
1845932735,With S. Gulliver,https://www.semanticscholar.org/author/1845932735
88639821,E. Dunning,https://www.semanticscholar.org/author/88639821
40533046,L. Hudson,https://www.semanticscholar.org/author/40533046
49447595,D. Archer,https://www.semanticscholar.org/author/49447595
40012168,M. Archer,https://www.semanticscholar.org/author/40012168
47997644,G. Verma,https://www.semanticscholar.org/author/47997644
145422125,B. Macdonald,https://www.semanticscholar.org/author/145422125
145408682,J. Lambert,https://www.semanticscholar.org/author/145408682
113568863,Camilla Filkin,https://www.semanticscholar.org/author/113568863
96831432,R. Mast,https://www.semanticscholar.org/author/96831432
97059855,J. Clive,https://www.semanticscholar.org/author/97059855
67345490,A. Lester,https://www.semanticscholar.org/author/67345490
71026436,R. T. Smith,https://www.semanticscholar.org/author/71026436
91315065,H. Potter,https://www.semanticscholar.org/author/91315065
30244418,D. Nicholls,https://www.semanticscholar.org/author/30244418
47050556,P. Hartmann,https://www.semanticscholar.org/author/47050556
48110090,C. Husband,https://www.semanticscholar.org/author/48110090
15421358,M. Plant,https://www.semanticscholar.org/author/15421358
48043252,Sheila Allen,https://www.semanticscholar.org/author/48043252
1845937200,Han Suyin,https://www.semanticscholar.org/author/1845937200
116041647,Malcolm C. Cross,https://www.semanticscholar.org/author/116041647
97395000,P. Weis,https://www.semanticscholar.org/author/97395000
81899457,P. Hoar,https://www.semanticscholar.org/author/81899457
29664044,C. Pincus,https://www.semanticscholar.org/author/29664044
102916542,Naomi Moldofsky,https://www.semanticscholar.org/author/102916542
117364052,D. G. Hohl,https://www.semanticscholar.org/author/117364052
48418940,Michael G. Wenk,https://www.semanticscholar.org/author/48418940
12872570,I. Burnley,https://www.semanticscholar.org/author/12872570
104962115,H. Wander,https://www.semanticscholar.org/author/104962115
49276060,R. Moncarz,https://www.semanticscholar.org/author/49276060
119082989,I. Jaunzems,https://www.semanticscholar.org/author/119082989
82896431,L. B. Brown,https://www.semanticscholar.org/author/82896431
117331535,Arthur Lee Smith,https://www.semanticscholar.org/author/117331535
145454210,J. Pitts,https://www.semanticscholar.org/author/145454210
116439105,William Smith Mitchell,https://www.semanticscholar.org/author/116439105
152296597,Lenwood G. Davis,https://www.semanticscholar.org/author/152296597
115746199,Charles A. Gliozzo,https://www.semanticscholar.org/author/115746199
114602490,W. Lux,https://www.semanticscholar.org/author/114602490
52572785,C. Moore,https://www.semanticscholar.org/author/52572785
117280063,R. G. Mogull,https://www.semanticscholar.org/author/117280063
104944793,M. O. Ijere,https://www.semanticscholar.org/author/104944793
2070856,J. Reilly,https://www.semanticscholar.org/author/2070856
48679077,R. Parris,https://www.semanticscholar.org/author/48679077
145965538,Frank L. Morris,https://www.semanticscholar.org/author/145965538
113627874,Calvin J. Larson,https://www.semanticscholar.org/author/113627874
14974413,R. J. Hill,https://www.semanticscholar.org/author/14974413
145124154,W. Wilson,https://www.semanticscholar.org/author/145124154
1489198787,Mohamed E. Abdel-Rahman,https://www.semanticscholar.org/author/1489198787
1803148245,Douglas St. Angelo,https://www.semanticscholar.org/author/1803148245
50571310,E. L. Levine,https://www.semanticscholar.org/author/50571310
108636419,B. Magubane,https://www.semanticscholar.org/author/108636419
49176302,J. Hoadley,https://www.semanticscholar.org/author/49176302
144096801,L. Jackson,https://www.semanticscholar.org/author/144096801
94050622,Melvin J. Wade,https://www.semanticscholar.org/author/94050622
117023239,Margaret Wade,https://www.semanticscholar.org/author/117023239
12410029,D. M. Rafky,https://www.semanticscholar.org/author/12410029
115675295,Dennis P. Sobin,https://www.semanticscholar.org/author/115675295
1506946577,Harrell R. Rodgers,https://www.semanticscholar.org/author/1506946577
37473115,C. Bullock,https://www.semanticscholar.org/author/37473115
114003222,Stanley Brodwin,https://www.semanticscholar.org/author/114003222
1399382585,R. Halliburton,https://www.semanticscholar.org/author/1399382585
116312440,Edna Mayhand,https://www.semanticscholar.org/author/116312440
4846851,O. Grusky,https://www.semanticscholar.org/author/4846851
116770600,Leslie Burl Mclemore,https://www.semanticscholar.org/author/116770600
114342940,Tilden J. Lemelle,https://www.semanticscholar.org/author/114342940
1420662512,R. S. Bryce-Laporte,https://www.semanticscholar.org/author/1420662512
97097575,C. R. Wharton,https://www.semanticscholar.org/author/97097575
47726071,D. Pearl,https://www.semanticscholar.org/author/47726071
92123473,A. Rees,https://www.semanticscholar.org/author/92123473
100543717,David L. Kohler,https://www.semanticscholar.org/author/100543717
39587635,S. Bentley,https://www.semanticscholar.org/author/39587635
49309632,M. Lyon,https://www.semanticscholar.org/author/49309632
37169240,J. H. Taylor,https://www.semanticscholar.org/author/37169240
1484068750,Joyce Edmond‐smith,https://www.semanticscholar.org/author/1484068750
152325326,D. Scott,https://www.semanticscholar.org/author/152325326
115957392,Badr Dahya,https://www.semanticscholar.org/author/115957392
116243664,R. Hallam,https://www.semanticscholar.org/author/116243664
48316499,P. Stead,https://www.semanticscholar.org/author/48316499
104534495,H. Kanitkar,https://www.semanticscholar.org/author/104534495
116895714,J. Pettigrew,https://www.semanticscholar.org/author/116895714
40247293,S. Allen,https://www.semanticscholar.org/author/40247293
113048179,Grattan Puxon,https://www.semanticscholar.org/author/113048179
39993059,P. Jeffery,https://www.semanticscholar.org/author/39993059
71336004,Richard Plender,https://www.semanticscholar.org/author/71336004
39760516,P. Pollard,https://www.semanticscholar.org/author/39760516
145343308,R. Ward,https://www.semanticscholar.org/author/145343308
69416360,D. Brooks,https://www.semanticscholar.org/author/69416360
34074268,K. Singh,https://www.semanticscholar.org/author/34074268
25092673,P. Loizos,https://www.semanticscholar.org/author/25092673
97676991,H. Griffiths,https://www.semanticscholar.org/author/97676991
104651553,K. B. Mayer,https://www.semanticscholar.org/author/104651553
69979441,Viola Huggins,https://www.semanticscholar.org/author/69979441
69903862,John Dooley Lyttle,https://www.semanticscholar.org/author/69903862
113530367,Valerie A. Kam,https://www.semanticscholar.org/author/113530367
144132165,R. Gibson,https://www.semanticscholar.org/author/144132165
116125831,John Traxson,https://www.semanticscholar.org/author/116125831
144428769,Paul A. Berry,https://www.semanticscholar.org/author/144428769
115574987,Navnit Dholakia,https://www.semanticscholar.org/author/115574987
80268855,Gisela Hendriks,https://www.semanticscholar.org/author/80268855
88084671,Wayne E. Taylor,https://www.semanticscholar.org/author/88084671
52093348,C. Boxer,https://www.semanticscholar.org/author/52093348
113420896,Ian Harford,https://www.semanticscholar.org/author/113420896
116987723,Philip B. Ray,https://www.semanticscholar.org/author/116987723
2021286807,Fr. Michael Campbell‐johnston S.j.,https://www.semanticscholar.org/author/2021286807
52291901,T. Jupp,https://www.semanticscholar.org/author/52291901
49549198,R. Ballard,https://www.semanticscholar.org/author/49549198
115711556,P. Crabbe,https://www.semanticscholar.org/author/115711556
